time,disk_0,disk_1,disk_2,disk_3,disk_4,disk_5,disk_6,disk_7,disk_8,disk_9,disk_10,disk_11,disk_12,disk_13,disk_14,disk_15,disk_16,disk_17,disk_18,disk_19,disk_20,disk_21,disk_22,disk_23,disk_24,disk_25,disk_26,disk_27,disk_28,disk_29,disk_30,disk_31,disk_32,disk_33,disk_34,disk_35,disk_36,disk_37,disk_38,disk_39,disk_40,disk_41,disk_42,disk_43,disk_44,disk_45,disk_46,disk_47,disk_48,disk_49,disk_50,disk_51,disk_52,disk_53,disk_54,disk_55,disk_56,disk_57,disk_58,disk_59,disk_60,disk_61,disk_62,disk_63,disk_64,disk_65,disk_66,disk_67,disk_68,disk_69,opened, ,tasks_0,tasks_1,tasks_2,tasks_3,tasks_4,tasks_5,tasks_6,tasks_7,tasks_8,tasks_9,tasks_10,tasks_11,tasks_12,tasks_13,tasks_14,tasks_15,tasks_16,tasks_17,tasks_18,tasks_19,tasks_20,tasks_21,tasks_22,tasks_23,tasks_24,tasks_25,tasks_26,tasks_27,tasks_28,tasks_29,tasks_30,tasks_31,tasks_32,tasks_33,tasks_34,tasks_35,tasks_36,tasks_37,tasks_38,tasks_39,tasks_40,tasks_41,tasks_42,tasks_43,tasks_44,tasks_45,tasks_46,tasks_47,tasks_48,tasks_49,tasks_50,tasks_51,tasks_52,tasks_53,tasks_54,tasks_55,tasks_56,tasks_57,tasks_58,tasks_59,tasks_60,tasks_61,tasks_62,tasks_63,tasks_64,tasks_65,tasks_66,tasks_67,tasks_68,tasks_69
 7747,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,24,-9,-9,-9,-9,-9,-9,24,-9,-9,24,-9,-9,-9,-9,-9,-9,-9,-9,-9,24,-9,20,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,24,-9,-9,33,-9,-9,-9,24,-9,-9,-9,-9,33,-9,-9,-9,-9,-9,-9,-9,-9,-9, 9, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 7748,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,25,-9,-9,-9,-9,-9,-9,25,-9,-9,25,-9,-9,-9,-9,-9,-9,-9,-9,-9,25,-9,21,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,25,-9,-9,34,-9,-9,-9,25,-9,-9,-9,-9,34,-9,-9,-9,-9,-9,-9,-9,-9,-9, 9, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 7749,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,26,-9,-9,-9,-9,-9,-9,26,-9,-9,26,-9,-9,-9,-9,-9,-9,-9,-9,-9,26,-9,22,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,26,-9,-9,35,-9,-9,-9,26,-9,-9,-9,-9,35,-9,-9,-9,-9,-9,-9,-9,-9,-9, 9, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 7750,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,27,-9,-9,-9,-9,-9,-9,27,-9,-9,27,-9,-9,-9,-9,-9,-9,-9,-9,-9,27,-9,23,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,27,-9,-9,36,-9,-9,-9,27,-9,-9,-9,-9,36,-9,-9,-9,-9,-9,-9,-9,-9,-9, 9, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 7751,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,28,-9,-9,-9,-9,-9,-9,28,-9,-9,28,-9,-9,-9,-9,-9,-9,-9,-9,-9,28,-9,24,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,28,-9,-9,37,-9,-9,-9,28,-9,-9,-9,-9,37,-9,-9,-9,-9,-9,-9,-9,-9,-9, 9, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 7752,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,29,-9,-9,-9,-9,-9,-9,29,-9,-9,29,-9,-9,-9,-9,-9,-9,-9,-9,-9,29,-9,25,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,29,-9,-9,38,-9,-9,-9,29,-9,-9,-9,-9,38,-9,-9,-9,-9,-9,-9,-9,-9,-9, 9, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 7753,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,30,-9,-9,-9,-9,-9,-9,30,-9,-9,30,-9,-9,-9,-9,-9,-9,-9,-9,-9,30,-9,26,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,30,-9,-9,39,-9,-9,-9,30,-9,-9,-9,-9,39,-9,-9,-9,-9,-9,-9,-9,-9,-9, 9, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 7754,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,31,-9,-9,-9,-9,-9,-9, 0,-9,-9,31,-9,-8,-9,-9,-9,-9,-9,-9,-9,31,-9,27,-8,-9,-9,-9,-9,-9,-9,-9,-9,-9,-8,-9,-9,31,-9,-9,40,-9,-9,-9,31,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,-9,-9, 9, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 7755,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,32,-9,-9,-9,-9,-9,-9, 0,-9,-9,32,-9,-7,-9,-9,-9,-9,-9,-9,-9,32,-9,28,-7,-9,-9,-9,-9,-9,-9,-9,-9,-9,-7,-9,-9,32,-9,-9,41,-9,-9,-9,32,-9,-9,-9,-9,41,-9,-9,-9,-9,-9,-9,-9,-9,-9, 9, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 7756,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,33,-9,-9,-9,-9,-9,-9, 0,-9,-9,33,-9,-6,-9,-9,-9,-9,-9,-9,-9,33,-9,29,-6,-9,-9,-9,-9,-9,-9,-9,-9,-9,-6,-9,-9,33,-9,-9,42,-9,-9,-9,33,-9,-9,-9,-9,42,-9,-9,-9,-9,-9,-9,-9,-9,-9, 9, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 7757,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,34,-9,-9,-9,-9,-9,-9, 0,-9,-9,34,-9,-5,-9,-9,-9,-9,-9,-9,-9,34,-9,30,-5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-5,-9,-9,34,-9,-9,43,-9,-9,-9,34,-9,-9,-9,-9,43,-9,-9,-9,-9,-9,-9,-9,-9,-9, 9, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 7758,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,35,-9,-9,-9,-9,-9,-9, 1,-9,-9,35,-9,-4,-9,-9,-9,-9,-9,-9,-9,35,-9,31,-4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-4,-9,-9,35,-9,-9,44,-9,-9,-9,35,-9,-9,-9,-9,44,-9,-9,-9,-9,-9,-9,-9,-9,-9, 9, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 7759,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,36,-9,-9,-9,-9,-9,-9, 2,-9,-9,36,-9,-3,-9,-9,-9,-9,-9,-9,-9,36,-9,32,-3,-9,-9,-9,-9,-9,-9,-9,-9,-9,-3,-9,-9,36,-9,-9,45,-9,-9,-9,36,-9,-9,-9,-9,45,-9,-9,-9,-9,-9,-9,-9,-9,-9, 9, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 7760,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,37,-9,-9,-9,-9,-9,-9, 3,-9,-9,37,-9,-2,-9,-9,-9,-9,-9,-9,-9,37,-9,33,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-2,-9,-9,37,-9,-9,46,-9,-9,-9,37,-9,-9,-9,-9,46,-9,-9,-9,-9,-9,-9,-9,-9,-9, 9, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 7761,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,38,-9,-9,-9,-9,-9,-9, 4,-9,-9,38,-9,-1,-9,-9,-9,-9,-9,-9,-9,38,-9,34,-1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-1,-9,-9,38,-9,-9,47,-9,-9,-9,38,-9,-9,-9,-9,47,-9,-9,-9,-9,-9,-9,-9,-9,-9, 9, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 7762,-9,-8,-9,-9,-9,-9,-8,-9,-9,-9,-9,-9,39,-9,-9,-9,-9,-9,-9, 5,-9,-9,39,-9, 0,-9,-9,-9,-9,-9,-9,-9,39,-9,35, 0,-9,-9,-9,-8,-9,-9,-9,-9,-9, 0,-9,-9,39,-9,-9,48,-9,-9,-9,39,-9,-9,-9,-9,48,-9,-9,-9,-9,-9,-9,-9,-9,-9,12, ,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 7763,-9,-7,-9,-9,-9,-9,-7,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9, 6,-9,-9,40,-9, 0,-9,-9,-9,-9,-9,-9,-9,40,-9,36, 0,-9,-9,-9,-7,-9,-9,-9,-9,-9, 0,-9,-9,40,-9,-9,49,-9,-9,-9,40,-9,-9,-9,-9,49,-9,-9,-9,-9,-9,-9,-9,-9,-9,12, ,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 7764,-9,-6,-9,-9,-9,-9,-6,-9,-9,-9,-9,-9,41,-9,-9,-9,-9,-9,-9, 7,-9,-9,41,-9, 0,-9,-9,-9,-9,-9,-9,-9,41,-9,37, 0,-9,-9,-9,-6,-9,-9,-9,-9,-9, 0,-9,-9,41,-9,-9,50,-9,-9,-9,41,-9,-9,-9,-9,50,-9,-9,-9,-9,-9,-9,-9,-9,-9,12, ,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 7765,-9,-5,-9,-9,-9,-9,-5,-9,-9,-9,-9,-9,42,-9,-9,-9,-9,-9,-9, 8,-9,-9,42,-9, 0,-9,-9,-9,-9,-9,-9,-9,42,-9,38, 0,-9,-9,-9,-5,-9,-9,-9,-9,-9, 0,-9,-9,42,-9,-9,51,-9,-9,-9,42,-9,-9,-9,-9,51,-9,-9,-9,-9,-9,-9,-9,-9,-9,12, ,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 7766,-9,-4,-9,-9,-9,-9,-4,-9,-9,-9,-9,-9,43,-9,-9,-9,-9,-9,-9, 9,-9,-9,43,-9, 0,-9,-9,-9,-9,-9,-9,-9,43,-9,39, 0,-9,-9,-9,-4,-9,-9,-9,-9,-9, 0,-9,-9,43,-9,-9,52,-9,-9,-9,43,-9,-9,-9,-9,52,-9,-9,-9,-9,-9,-9,-9,-9,-9,12, ,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 7767,-9,-3,-9,-9,-9,-9,-3,-9,-9,-9,-9,-9,44,-9,-9,-9,-9,-9,-9,10,-9,-9,44,-9, 1,-9,-9,-9,-9,-9,-9,-9,44,-9,40, 1,-9,-9,-9,-3,-9,-9,-9,-9,-9, 0,-9,-9,44,-9,-9,53,-9,-9,-9,44,-9,-9,-9,-9,53,-9,-9,-9,-9,-9,-9,-9,-9,-9,12, ,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 7768,-9,-2,-9,-9,-9,-9,-2,-9,-9,-9,-9,-9,45,-9,-9,-9,-9,-9,-9,11,-9,-9,45,-9, 2,-9,-9,-9,-9,-9,-9,-9,45,-9,41, 2,-9,-9,-9,-2,-9,-9,-9,-9,-9, 0,-9,-9,45,-9,-9,54,-9,-9,-9,45,-9,-9,-9,-9,54,-9,-9,-9,-9,-9,-9,-9,-9,-9,12, ,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 7769,-9,-1,-9,-9,-9,-9,-1,-9,-9,-9,-9,-9,46,-9,-9,-9,-9,-9,-9,12,-9,-9,46,-9, 3,-9,-9,-9,-9,-9,-9,-9,46,-9,42, 3,-9,-9,-9,-1,-9,-9,-9,-9,-9, 0,-9,-9,46,-9,-9,55,-9,-9,-9,46,-9,-9,-9,-9,55,-9,-9,-9,-9,-9,-9,-9,-9,-9,12, ,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 7770,-9, 0,-9,-9,-9,-9, 0,-9,-9,-9,-9,-9,47,-9,-9,-9,-9,-9,-9,13,-9,-9,47,-9, 4,-9,-9,-9,-9,-9,-9,-9,47,-9,43, 4,-9,-9,-9, 0,-9,-9,-9,-9,-9, 0,-9,-9,47,-9,-9,56,-9,-9,-9,47,-9,-9,-9,-9,56,-9,-9,-9,-9,-9,-9,-9,-9,-9,15, ,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 7771,-9, 0,-9,-9,-9,-9, 0,-9,-9,-9,-9,-9,48,-9,-9,-9,-9,-9,-9,14,-9,-9,48,-9, 5,-9,-9,-9,-9,-9,-9,-9,48,-9,44, 5,-9,-9,-9, 0,-9,-9,-9,-9,-9, 1,-9,-9,48,-9,-9,57,-9,-9,-9,48,-9,-9,-9,-9,57,-9,-9,-9,-9,-9,-9,-9,-9,-9,15, ,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 7772,-9, 0,-9,-9,-9,-9, 0,-9,-9,-9,-9,-9,49,-9,-9,-9,-9,-9,-9,15,-9,-9,49,-9, 6,-9,-9,-9,-9,-9,-9,-9,49,-9,45, 6,-9,-9,-9, 0,-9,-9,-9,-9,-9, 2,-9,-9,49,-9,-9,58,-9,-9,-9,49,-9,-9,-9,-9,58,-9,-9,-9,-9,-9,-9,-9,-9,-9,15, ,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 7773,-9, 0,-9,-9,-9,-9, 0,-9,-9,-9,-9,-9,50,-9,-9,-9,-9,-9,-9,16,-9,-9,50,-9, 7,-9,-9,-9,-9,-9,-9,-9,50,-9,46, 7,-9,-9,-9, 0,-9,-9,-9,-9,-9, 3,-9,-9,50,-9,-9,59,-9,-9,-9,50,-9,-9,-9,-9,59,-9,-9,-9,-9,-9,-9,-9,-9,-9,15, ,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 7774,-9, 0,-9,-9,-9,-9, 0,-9,-9,-9,-9,-9,51,-9,-9,-9,-9,-9,-9,17,-9,-9,51,-9, 8,-9,-9,-9,-9,-9,-9,-9,51,-9,47, 8,-9,-9,-9, 0,-9,-9,-9,-9,-9, 4,-9,-9,51,-9,-9,60,-9,-9,-9,51,-9,-9,-9,-9,60,-9,-9,-9,-9,-9,-9,-9,-9,-9,15, ,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 7775,-9, 1,-9,-9,-9,-9, 0,-9,-9,-9,-9,-9,52,-9,-9,-9,-9,-9,-9,18,-9,-9,52,-9, 9,-9,-9,-9,-9,-9,-9,-9,52,-9,48, 9,-9,-9,-9, 1,-9,-9,-9,-9,-9, 5,-9,-9,52,-9,-9,-9,-9,-9,-9,52,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,13, ,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 7776,-9, 2,-9,-8,-9,-9, 0,-9,-9,-9,-9,-9,53,-9,-9,-9,-8,-9,-9,19,-9,-9,53,-9,10,-9,-9,-9,-9,-9,-9,-9,53,-9,49,10,-9,-9,-8, 2,-8,-9,-9,-9,-9, 0,-9,-9,53,-9,-9,-9,-9,-9,-9,53,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,13, ,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 7777,-9, 3,-9,-7,-9,-9, 0,-9,-9,-9,-9,-9,54,-9,-9,-9,-7,-9,-9,20,-9,-9,54,-9,11,-9,-9,-9,-9,-9,-9,-9,54,-9,50,11,-9,-9,-7, 3,-7,-9,-9,-9,-9, 0,-8,-9,54,-9,-8,-8,-9,-8,-9, 0,-9,-9,-8,-9,-9,-9,-8,-9,-8,-8,-9,-9,-8,-9,13, ,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,2,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0
 7778,-9, 4,-9,-6,-9,-9, 0,-9,-9,-9,-9,-9,55,-9,-9,-9,-6,-9,-9,21,-9,-9,55,-9,12,-9,-9,-9,-9,-9,-9,-9,55,-9,51,12,-9,-9,-6, 4,-6,-9,-9,-9,-9, 0,-7,-9,55,-9,-7,-7,-9,-7,-9, 0,-9,-9,-7,-9,-9,-9,-7,-9,-7,-7,-9,-9,-7,-9,13, ,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,2,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0
 7779,-9, 5,-9,-5,-9,-9, 0,-9,-9,-9,-9,-9,56,-9,-9,-9,-5,-9,-9,22,-9,-9,56,-9,13,-9,-9,-9,-9,-9,-9,-9,56,-9,52,13,-9,-9,-5, 5,-5,-9,-9,-9,-9, 0,-6,-9,56,-9,-6,-6,-9,-6,-9, 0,-9,-9,-6,-9,-9,-9,-6,-9,-6,-6,-9,-9,-6,-9,13, ,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0
 7780,-9, 6,-9,-4,-9,-9, 0,-9,-9,-9,-9,-9,57,-9,-9,-9,-4,-9,-9,23,-9,-9,57,-9,14,-9,-9,-9,-9,-9,-9,-9,57,-9,53,14,-9,-9,-4, 6,-4,-9,-9,-9,-9, 0,-5,-9,57,-9,-5,-5,-9,-5,-9, 0,-9,-9,-5,-9,-9,-9,-5,-9,-5,-5,-9,-9,-5,-9,13, ,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
 7781,-9, 7,-9,-3,-9,-9, 0,-9,-9,-9,-9,-9,58,-9,-9,-9,-3,-9,-9,24,-9,-9,58,-9,15,-9,-9,-9,-9,-9,-9,-9,58,-9,54,15,-9,-9,-3, 7,-3,-9,-9,-9,-9, 0,-4,-9,58,-9,-4,-4,-9,-4,-9, 1,-9,-9,-4,-9,-9,-9,-4,-9,-4,-4,-9,-9,-4,-9,13, ,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
 7782,-9, 8,-9,-2,-9,-9, 0,-9,-9,-9,-9,-9,59,-9,-9,-9,-2,-9,-9,25,-9,-9,59,-9,16,-9,-9,-9,-9,-9,-9,-9,59,-9,55,16,-9,-9,-2, 8,-2,-9,-9,-9,-9, 0,-3,-9,59,-9,-3,-3,-9,-3,-9, 2,-9,-9,-3,-9,-9,-9,-3,-9,-3,-3,-9,-9,-3,-9,13, ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
 7783,-9, 9,-9,-1,-9,-9, 1,-9,-9,-9,-9,-9,60,-9,-9,-9,-1,-9,-9,26,-9,-9,60,-9,17,-9,-9,-9,-9,-9,-9,-9,60,-9,56,17,-9,-9,-1, 9,-1,-9,-9,-9,-9, 0,-2,-9,60,-9,-2,-2,-9,-2,-9, 3,-9,-9,-2,-9,-9,-9,-2,-9,-2,-2,-9,-9,-2,-9,13, ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
